flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,76,37,39,110084146.0,1.054054054054054,0,0,39,76,0,0,0,0,1683751719202433.0,1683751829286579.0,0,0,0,0,3.542744474758428e-07,1.725952436420772e-07,1.816792038337655e-07,5.19693362566e-05,4.34394976366e-05,8.5298386199e-06,4,4,0,31,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,26.75,36,0,normal
192.168.21.225-192.168.21.70-54198-80,192.168.21.225,192.168.21.70,54198,80,11,6,5,8842.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082013026504.0,1719082013035346.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-46830,192.168.21.70,192.168.21.128,80,46830,137,69,68,116633148.0,0.9855072463768116,0,0,72,137,0,0,0,0,1683797733543083.0,1683797850176231.0,0,0,0,0,6.173202150044001e-07,3.0866010750220004e-07,3.0866010750220004e-07,6.98686448898e-05,1.028867025e-05,5.95799746397e-05,4,4,0,64,0,0,0,0,3,4,5,0,0.0,0,0,0.0,0,0,12,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-51962-80,192.168.21.225,192.168.21.70,51962,80,11,6,5,14899.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083169153710.0,1719083169168609.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-40590-80,192.168.21.225,192.168.21.70,40590,80,11,6,5,5178.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082825663728.0,1719082825668906.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,125,62,63,113974140.0,1.0161290322580645,0,0,65,125,0,0,0,0,1683740953395043.0,1683741067369183.0,0,0,0,0,5.703048077397207e-07,2.80765443810324e-07,2.895393639293967e-07,5.89782910404e-05,4.90637613058e-05,9.9145297345e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41316-80,192.168.21.225,192.168.21.70,41316,80,1738,954,784,119558105.0,0.8218029350104822,0,0,955,1738,0,0,0,0,1719311763210915.0,1719311882769020.0,0,0,0,0,7.987747882e-06,3.989691874e-06,3.9980560079e-06,0.0006109748895735,0.0002633196636898,0.0003476552258836,0,0,0,955,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,49,24,25,107195105.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682586569299870.0,1682586676494975.0,0,0,0,0,2.3321960457056326e-07,1.1194541019387032e-07,1.2127419437669288e-07,3.81547273077e-05,4.7949950699e-06,3.33597322377e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.225-80-41500,192.168.21.70,192.168.21.225,80,41500,1728,782,946,119751415.0,1.2097186700767264,0,0,963,1728,0,0,0,0,1719314763088031.0,1719314882839446.0,0,0,0,0,8.0416586309e-06,4.0584071595e-06,3.9832514713e-06,0.000615976019991,0.0003530814228792,0.0002628945971118,0,0,0,963,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,104,51,53,113322107.0,1.03921568627451,0,0,55,104,0,0,0,0,1683721733091584.0,1683721846413691.0,0,0,0,0,4.853421936462936e-07,2.3825889506272602e-07,2.4708329858356765e-07,4.66369726076e-05,3.79272863325e-05,8.709686275e-06,6,5,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-49230,192.168.21.70,192.168.21.128,80,49230,44,22,22,103492463.0,1.0,0,0,23,44,0,0,0,0,1682576793212659.0,1682576896705122.0,0,0,0,0,2.2223840590208005e-07,1.0628793325751657e-07,1.1595047264456349e-07,3.87854330996e-05,2.89489680035e-05,9.836465096e-06,4,4,0,15,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-60850,192.168.21.70,192.168.21.128,80,60850,3,2,1,34350033.0,0.5,0,0,3,3,0,0,0,0,1682613569302280.0,1682613603652313.0,0,0,0,0,8.73361606377496e-08,5.822410709183307e-08,2.9112053545916533e-08,5.0130956206e-05,3.34206374707e-05,1.67103187353e-05,0,0,0,3,0,0,0,0,0,0,0,3,36.66666666666666,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-44970-80,192.168.21.225,192.168.21.70,44970,80,11,6,5,6455.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082079186593.0,1719082079193048.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-50540,192.168.21.70,192.168.21.128,80,50540,43,21,22,119957104.0,1.0476190476190477,0,0,22,43,0,0,0,0,1682697337948709.0,1682697457905813.0,0,0,0,0,1.8339889232404282e-07,9.169944616202137e-08,9.169944616202137e-08,2.33083319517e-05,2.01905507822e-05,3.1177811695e-06,4,6,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-47690-80,192.168.21.128,192.168.21.70,47690,80,57,26,31,108402426.0,1.1923076923076923,3,0,31,55,0,0,0,0,1682649691623852.0,1682649800026278.0,1,0,0,0,2.675216881216293e-07,1.1069862956757077e-07,1.5682305855405857e-07,5.3015418677e-05,9.0219383097e-06,4.39934803673e-05,3,2,0,24,1,0,0,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-60480-80,192.168.21.128,192.168.21.70,60480,80,18,5,13,108570190.0,2.6,0,1,13,17,0,0,0,0,1682608397321928.0,1682608505892118.0,0,0,0,0,1.1973820806613678e-07,1.842126277940565e-08,1.0131694528673109e-07,4.83558147959e-05,7.000079856174149e-07,4.76558068103e-05,2,1,0,10,0,0,0,0,0,0,0,9,81.11111111111111,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41250-80,192.168.21.225,192.168.21.70,41250,80,1700,954,746,119879608.0,0.7819706498951782,0,0,958,1700,0,0,0,0,1719310683032922.0,1719310802912530.0,0,0,0,0,7.9913507892e-06,3.9873336923e-06,4.0040170968e-06,0.0006113383353739,0.0002631640236928,0.000348174311681,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,104,51,53,115883511.0,1.03921568627451,0,0,53,104,0,0,0,0,1683746233250678.0,1683746349134189.0,0,0,0,0,4.573558355510992e-07,2.243632400816713e-07,2.3299259546942798e-07,4.5468073538e-05,3.70026759027e-05,8.4653976353e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-51486-80,192.168.21.128,192.168.21.70,51486,80,14,4,10,22992716.0,2.5,0,0,10,14,0,0,0,0,1682705302092521.0,1682705325085237.0,0,0,0,0,4.3492034607829725e-07,8.698406921565942e-08,3.479362768626377e-07,0.0001295192790621,1.7831734189e-06,0.0001277361056431,2,1,0,7,1,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,121,58,63,99739722.0,1.0862068965517242,0,0,63,121,0,0,0,0,1683712613318943.0,1683712713058665.0,0,0,0,0,6.316440304495736e-07,3.1080896736407586e-07,3.208350630854977e-07,6.5570666018e-05,5.53641005736e-05,1.02065654444e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,123,56,67,106877751.0,1.1964285714285714,0,0,67,123,0,0,0,0,1683786617241680.0,1683786724119431.0,0,0,0,0,6.26884448569656e-07,3.087639821313232e-07,3.181204664383329e-07,6.34931025073e-05,5.26395807112e-05,1.08535217961e-05,6,5,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-57246,192.168.21.70,192.168.21.128,80,57246,125,65,60,110320962.0,0.9230769230769232,0,0,66,125,0,0,0,0,1683761198673972.0,1683761308994934.0,0,0,0,0,5.982543915815383e-07,2.991271957907692e-07,2.991271957907692e-07,6.09675611784e-05,9.1460406228e-06,5.18215205556e-05,5,5,0,56,0,0,0,0,3,3,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41354-80,192.168.21.225,192.168.21.70,41354,80,1731,955,776,119820909.0,0.812565445026178,0,0,957,1731,0,0,0,0,1719307443112966.0,1719307562933875.0,0,0,0,0,7.9869198789e-06,3.989287045e-06,3.9976328338e-06,0.0006109117399535,0.0002632929449734,0.00034761879498,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-45462,192.168.21.70,192.168.21.128,80,45462,100,52,48,109550723.0,0.9230769230769232,0,0,53,100,0,0,0,0,1683789867647067.0,1683789977197790.0,0,0,0,0,4.83794159897968e-07,2.3733298410089e-07,2.4646117579707804e-07,4.9064030367e-05,8.8999869037e-06,4.01640434632e-05,4,4,0,45,0,0,0,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41174-80,192.168.21.225,192.168.21.70,41174,80,1718,956,762,119761819.0,0.797071129707113,0,0,957,1718,0,0,0,0,1719310922984806.0,1719311042746625.0,0,0,0,0,7.990860593e-06,3.9912553432e-06,3.9996052498e-06,0.0006112131613498,0.0002634228526538,0.0003477903086959,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41746-80,192.168.21.225,192.168.21.70,41746,80,1664,956,708,119690809.0,0.7405857740585774,0,0,957,1664,0,0,0,0,1719311163208335.0,1719311282899144.0,0,0,0,0,7.9956013999e-06,3.9936232697e-06,4.0019781301e-06,0.000611575781061,0.0002635791358048,0.0003479966452561,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41362-80,192.168.21.225,192.168.21.70,41362,80,11,6,5,11045.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082871280393.0,1719082871291438.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-39745-80,192.168.21.225,192.168.21.70,39745,80,11,6,5,12337.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082566308455.0,1719082566320792.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,47,23,24,113572131.0,1.0434782608695652,0,0,25,47,0,0,0,0,1682528706098736.0,1682528819670867.0,0,0,0,0,2.201244247147216e-07,1.0565972386306636e-07,1.1446470085165527e-07,3.60123558833e-05,4.5257581721e-06,3.14865977111e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,49,24,25,111448294.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682513525208590.0,1682513636656884.0,0,0,0,0,2.243192704232871e-07,1.076732498031778e-07,1.1664602062010926e-07,3.66986326412e-05,4.6120041999e-06,3.20866284413e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,128,64,64,118676834.0,1.0,0,0,67,128,0,0,0,0,1683718133179899.0,1683718251856733.0,0,0,0,0,5.645583703387301e-07,2.780660630026581e-07,2.8649230733607205e-07,5.71804940465e-05,4.74060506197e-05,9.7744434267e-06,6,5,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,123,62,61,109956523.0,0.9838709677419356,0,0,65,123,0,0,0,0,1683666341566552.0,1683666451523075.0,0,0,0,0,5.911427373890315e-07,2.910241168684463e-07,3.001186205205852e-07,6.11332535496e-05,5.08564644227e-05,1.02767891269e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,41,20,21,103845248.0,1.05,0,0,21,41,0,0,0,0,1682667019195895.0,1682667123041143.0,0,0,0,0,2.0222398621456417e-07,9.62971362926496e-08,1.0592684992191457e-07,2.69439387346e-05,3.58225347e-06,2.33616852645e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-40678,192.168.21.70,192.168.21.128,80,40678,49,25,24,118136781.0,0.96,0,0,26,49,0,0,0,0,1682660757787816.0,1682660875924597.0,0,0,0,0,2.2008387040781146e-07,1.1004193520390573e-07,1.1004193520390573e-07,3.89040564767e-05,3.02361378883e-05,8.6679185883e-06,5,5,0,16,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,15,8,7,60065575.0,0.875,0,0,9,15,0,0,0,0,1719307066712374.0,1719307126777949.0,0,0,0,0,8.324235637467886e-08,3.329694254987153e-08,4.9945413824807297e-08,3.662663680485869e-07,1.997816552992292e-07,1.664847127493577e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,21,10,11,90022062.0,1.1,0,0,11,21,0,0,0,0,1683712013338266.0,1683712103360328.0,0,0,0,0,1.2219226882405782e-07,5.5541940374571736e-08,6.665032844948608e-08,1.4663072258e-06,6.553948964199466e-07,8.109123294687474e-07,5,4,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-48586-80,192.168.21.225,192.168.21.70,48586,80,11,6,5,5251.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082612478586.0,1719082612483837.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-32826,192.168.21.70,192.168.21.128,80,32826,14,9,5,108867233.0,0.5555555555555556,0,0,10,14,0,0,0,0,1682617399666050.0,1682617508533283.0,0,0,0,0,9.18550028730867e-08,8.266950258577804e-08,9.18550028730867e-09,5.7997248814e-05,5.27247716491e-05,5.2724771649e-06,0,0,0,10,0,0,0,0,0,0,0,9,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-50768,192.168.21.70,192.168.21.128,80,50768,3,2,1,26619792.0,0.5,0,0,3,3,0,0,0,0,1682701681964839.0,1682701708584631.0,0,0,0,0,1.1269810072144816e-07,7.513206714763209e-08,3.7566033573816046e-08,6.46887098141e-05,4.31258065427e-05,2.15629032713e-05,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,44,22,22,113847438.0,1.0,0,0,23,44,0,0,0,0,1682674818978849.0,1682674932826287.0,0,0,0,0,2.0202474824246813e-07,9.662053176813693e-08,1.0540421647433121e-07,3.02685774975e-05,3.8999560095e-06,2.63686214879e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.225-80-41542,192.168.21.70,192.168.21.225,80,41542,1714,758,956,119731101.0,1.2612137203166227,0,0,956,1714,0,0,0,0,1719307323097040.0,1719307442828141.0,0,0,0,0,7.9845586653e-06,3.9922793326e-06,3.9922793326e-06,0.0006109941309234,0.0003473283019421,0.0002636658289812,0,0,0,956,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-42252,192.168.21.70,192.168.21.128,80,42252,50,25,25,119995513.0,1.0,0,0,24,50,0,0,0,0,1682531346030565.0,1682531466026078.0,0,0,0,0,2.000074786129712e-07,1.0000373930648556e-07,1.0000373930648556e-07,3.40346059439e-05,2.97511124436e-05,4.2834935002e-06,4,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-50136-80,192.168.21.225,192.168.21.70,50136,80,11,6,5,5482.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082071721351.0,1719082071726833.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,45,22,23,101205122.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682528946091344.0,1682529047296466.0,0,0,0,0,2.2726122498029297e-07,1.0869015107753145e-07,1.1857107390276157e-07,3.40496600557e-05,4.3871297344e-06,2.96625303213e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,123,62,61,106354695.0,0.9838709677419356,0,0,65,123,0,0,0,0,1683743953313783.0,1683744059668478.0,0,0,0,0,6.111624879371805e-07,3.008799940613812e-07,3.102824938757993e-07,6.36549237436e-05,5.28044389577e-05,1.08504847858e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-39252,192.168.21.70,192.168.21.128,80,39252,11,5,6,108981854.0,1.2,0,0,6,11,0,0,0,0,1682607395949024.0,1682607504930878.0,0,0,0,0,5.5055036960556754e-08,4.587919746713064e-08,9.175839493426123e-09,3.16015912153e-05,2.63346593461e-05,5.2669318692e-06,0,0,0,6,0,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-42417-80,192.168.21.225,192.168.21.70,42417,80,11,6,5,21506.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082312088270.0,1719082312109776.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41404-80,192.168.21.225,192.168.21.70,41404,80,1750,955,795,119758666.0,0.8324607329842932,0,0,958,1750,0,0,0,0,1719310563036521.0,1719310682795187.0,0,0,0,0,7.9994211024e-06,3.9913604248e-06,4.0080606776e-06,0.000611279354097,0.0002634297880372,0.0003478495660597,1,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-45462,192.168.21.70,192.168.21.128,80,45462,101,54,47,116260807.0,0.8703703703703703,0,0,56,101,0,0,0,0,1683791660896100.0,1683791777156907.0,0,0,0,0,4.816756518815494e-07,2.408378259407747e-07,2.408378259407747e-07,4.68601598473e-05,8.5755468736e-06,3.82846129736e-05,4,5,0,47,0,0,0,0,4,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,106,46,60,118869756.0,1.3043478260869563,0,0,60,106,0,0,0,0,1683786377265384.0,1683786496135140.0,0,0,0,0,5.047541277025924e-07,2.523770638512962e-07,2.523770638512962e-07,5.38740905634e-05,4.58905627769e-05,7.9835277864e-06,5,4,0,51,0,0,0,0,3,3,3,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41138-80,192.168.21.225,192.168.21.70,41138,80,1730,956,774,119845695.0,0.8096234309623431,0,0,957,1730,0,0,0,0,1719309842911603.0,1719309962757298.0,0,0,0,0,7.9852680565e-06,3.9884619969e-06,3.9968060596e-06,0.000610785393668,0.0002632384917956,0.0003475469018724,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,123,62,61,119997074.0,0.9838709677419356,0,0,64,123,0,0,0,0,1683673421371873.0,1683673541368947.0,0,0,0,0,5.333463380948772e-07,2.666731690474386e-07,2.666731690474386e-07,5.49513398968e-05,4.62677948297e-05,8.6835450671e-06,6,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,117,54,63,99676116.0,1.1666666666666667,0,0,63,117,0,0,0,0,1683785057283788.0,1683785156959904.0,0,0,0,0,6.320470994275098e-07,3.110073028929017e-07,3.2103979653460815e-07,6.56125084167e-05,5.53994298895e-05,1.02130785272e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-37770-80,192.168.21.225,192.168.21.70,37770,80,11,6,5,5179.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082669882737.0,1719082669887916.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,121,62,59,102694388.0,0.9516129032258064,0,0,65,121,0,0,0,0,1683742633349823.0,1683742736044211.0,0,0,0,0,6.329459794823453e-07,3.1160417451438533e-07,3.213418049679599e-07,6.59237581706e-05,5.46865326272e-05,1.12372255434e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
